i0	i1	t0	t1	green	orange	blue	barcode	cycle	sampl	discard	drugs	drug1	drug2
217688.0	217867.0	2756.83	2758.811	0.084231	0.039369	0.004578	False	5	0	False			
217956.0	218144.0	2759.47	2761.45	0.034486	0.03357	0.004883	False	5	0	False			
218244.0	218367.0	2762.44	2763.76	0.062868	0.038453	0.004578	False	5	0	False			
218448.0	218645.0	2764.42	2766.4	0.077517	0.04059	0.004273	False	5	0	False			
218748.0	218930.0	2767.39	2769.372	0.071108	0.037538	0.004578	False	5	0	False			
219025.0	219215.0	2770.361	2772.012	0.04181	0.033265	0.004883	False	5	0	False			
219572.0	219735.0	2775.641	2777.291	0.007935	0.001221	0.283822	True	5	0	False			
219828.0	220021.0	2778.281	2780.261	0.010376	0.00061	0.344249	True	5	0	False			
220131.0	220460.0	2781.251	2784.552	0.007324	0.027467	0.098575	True	5	0	False			
220525.0	220653.0	2785.211	2786.531	0.027772	0.038148	0.004578	False	5	1	False			
220765.0	220928.0	2787.526	2789.171	0.019227	0.03357	0.003662	False	5	1	False			
221050.0	221175.0	2790.491	2791.812	0.025636	0.037843	0.003357	False	5	1	False			
221251.0	221371.0	2792.471	2793.791	0.056764	0.037538	0.0032045	False	5	1	False			
221452.0	221545.0	2794.451	2795.442	0.088198	0.044252	0.003357	False	5	1	False			
221624.0	221749.0	2796.104	2797.421	0.053102	0.037538	0.003357	False	5	1	False			
221836.0	221980.0	2798.418	2799.731	0.036317	0.035096	0.003052	False	5	1	False			
222061.0	222280.0	2800.722	2802.701	0.071413	0.042116	0.003357	False	5	1	False			
222379.0	222557.0	2803.699	2805.672	0.0599685	0.036927	0.003662	False	5	1	False			
222671.0	222854.0	2806.662	2808.642	0.007019	0.006104	0.206	True	5	1	False			
222935.0	222999.0	2809.302	2809.962	0.007019	0.000916	0.21011999999999997	True	5	1	False			
223076.0	223189.0	2810.621	2811.943	0.014344	0.00061	0.515763	True	5	1	False			
223279.0	223380.0	2812.931	2813.922	0.007935	0.022584	0.154118	True	5	1	False			
223424.0	223543.0	2814.251	2815.571	0.007935	0.022584	0.151372	True	5	1	False			
223623.0	223933.0	2816.231	2819.202	0.05768	0.039674	0.004578	False	5	2	False			
224058.0	224302.0	2820.53	2823.162	0.0621055	0.0395215	0.003357	False	5	2	False			
224404.0	224534.0	2824.152	2825.472	0.068514	0.0392165	0.003052	False	5	2	False			
224552.0	224750.0	2825.472	2827.452	0.069887	0.039064	0.003357	False	5	2	False			
224874.0	225109.0	2828.772	2831.082	0.072024	0.037843	0.003357	False	5	2	False			
225238.0	225434.0	2832.402	2834.382	0.0862145	0.037843	0.0035095	False	5	2	False			
225556.0	225691.0	2835.702	2837.024	0.077517	0.039064	0.004273	False	5	2	False			
225795.0	226015.0	2838.012	2839.993	0.007019	0.004273	0.215155	True	5	2	False			
226144.0	226322.0	2841.312	2843.292	0.006409	0.001221	0.178228	True	5	2	False			
226541.0	226732.0	2845.272	2847.252	0.018921	0.014649	0.22187	True	5	2	False			
226811.0	226989.0	2848.243	2849.892	0.019837	0.01648	0.198981	True	5	2	False			
227069.0	227272.0	2850.552	2852.862	0.039979	0.03296	0.046999	True	5	2	False			
227342.0	227503.0	2853.522	2855.172	0.055544	0.036012	0.018921	False	5	3	False			
227587.0	227782.0	2855.832	2857.813	0.069277	0.035401	0.025025	False	5	3	False			
227865.0	228055.0	2858.803	2860.453	0.080874	0.036317	0.02472	False	5	3	False			
228137.0	228389.0	2861.447	2863.753	0.06592	0.03235	0.044557	False	5	3	False			
228485.0	228815.0	2864.743	2868.043	0.066225	0.030519	0.061342	False	5	3	False			
228907.0	229236.0	2869.033	2872.333	0.06653	0.028687	0.07477	True	5	3	False			
229359.0	229645.0	2873.654	2876.296	0.060427	0.02472	0.101321	True	5	3	False			
229742.0	229941.0	2877.284	2879.263	0.049745	0.020753	0.1236	True	5	3	False			
230025.0	230229.0	2880.253	2882.233	0.044557	0.019227	0.135502	True	5	3	False			
230311.0	230487.0	2883.223	2884.873	0.046693	0.019532	0.150151	True	5	3	False			
230571.0	230772.0	2885.863	2887.843	0.045473	0.019227	0.152287	True	5	3	False			
230896.0	231202.0	2888.833	2892.134	0.065615	0.028382	0.084841	True	5	3	False			
231293.0	231538.0	2892.794	2895.434	0.079043	0.032655	0.047914	False	5	4	False			
231620.0	231778.0	2896.094	2897.744	0.076601	0.031129	0.054323	False	5	4	False			
231890.0	232169.0	2898.734	2901.704	0.068361	0.029603	0.06592	False	5	4	False			
232258.0	232557.0	2902.694	2905.663	0.067446	0.029298	0.068667	True	5	4	False			
232647.0	232972.0	2906.324	2909.625	0.069582	0.029298	0.073244	True	5	4	False			
233054.0	233239.0	2910.615	2912.264	0.033265	0.023499	0.108341	True	5	4	False			
233247.0	233396.0	2912.598	2913.924	0.032655	0.023194	0.107425	True	5	4	False			
233516.0	233799.0	2915.234	2917.874	0.014954	0.020753	0.125431	True	5	4	False			
234064.0	234394.0	2920.514	2923.814	0.011292	0.021668	0.130314	True	5	4	False			
234556.0	234844.0	2925.464	2928.435	0.014649	0.029603	0.056764	True	5	4	False			
234984.0	235276.0	2929.755	2932.725	0.013733	0.027772	0.070193	True	5	4	False			
235359.0	235466.0	2933.715	2934.706	0.010987	0.02411	0.088198	True	5	4	False			
235600.0	235781.0	2936.031	2937.674	0.009461	0.023194	0.101016	True	5	4	False			
235877.0	236192.0	2938.664	2941.964	0.009156	0.021058	0.120243	True	5	4	False			
236310.0	236380.0	2942.955	2943.955	0.009003	0.019532	0.121464	True	5	4	False			
236445.0	236551.0	2944.605	2945.595	0.010071	0.020447	0.145268	True	5	4	False			
236668.0	236844.0	2946.585	2948.565	0.011597	0.021058	0.140385	True	5	4	False			
236935.0	237121.0	2949.226	2951.205	0.013733	0.021973	0.13260300000000003	True	5	4	False			
237214.0	237497.0	2952.199	2954.835	0.245979	0.033265	0.042726	False	6	0	False			
237570.0	237721.0	2955.825	2957.145	0.415357	0.030824	0.043336	False	6	0	False			
237805.0	237984.0	2958.135	2959.785	0.415357	0.030213	0.044557	False	6	0	False			
238101.0	238300.0	2961.106	2963.086	0.252998	0.026856	0.062258	False	6	0	False			
238322.0	238469.0	2963.086	2964.736	0.253304	0.026856	0.061953	False	6	0	False			
238552.0	238760.0	2965.395	2967.705	0.07355	0.020753	0.093997	True	6	0	False			
238867.0	239113.0	2968.695	2971.005	0.02533	0.018006	0.111698	True	6	0	False			
239280.0	239405.0	2972.655	2973.975	0.011292	0.017396	0.12299	True	6	0	False			
239470.0	239719.0	2974.635	2977.275	0.011292	0.017396	0.124516	True	6	0	False			
239889.0	240166.0	2978.931	2981.566	0.013428	0.020753	0.112003	True	6	0	False			
240288.0	240551.0	2982.887	2985.526	0.029603	0.025941	0.0824	True	6	0	False			
240665.0	240794.0	2986.52	2987.836	0.04883	0.030213	0.055849	True	6	0	False			
240870.0	240982.0	2988.826	2989.816	0.058901	0.031434	0.039674	False	6	1	False			
241145.0	241339.0	2991.465	2993.445	0.063478	0.03235	0.039064	False	6	1	False			
241434.0	241750.0	2994.435	2997.406	0.058901	0.028993	0.054933	False	6	1	False			
241854.0	242067.0	2998.396	3000.706	0.043031	0.026551	0.068972	True	6	1	False			
242205.0	242421.0	3002.027	3004.335	0.019532	0.022889	0.089114	True	6	1	False			
242606.0	242805.0	3005.985	3007.965	0.00824	0.018616	0.115055	True	6	1	False			
242923.0	243130.0	3009.285	3011.265	0.00763	0.014954	0.14008	True	6	1	False			
243213.0	243325.0	3012.255	3013.245	0.00763	0.0120545	0.18723099999999998	True	6	1	False			
243429.0	243563.0	3014.236	3015.559	0.00763	0.011902	0.187994	True	6	1	False			
243648.0	244051.0	3016.546	3020.506	0.014954	0.018616	0.138859	True	6	1	False			
244266.0	244375.0	3022.816	3023.806	0.033876	0.036622	0.01648	False	6	2	False			
244503.0	244638.0	3025.126	3026.446	0.039064	0.036927	0.011597	False	6	2	False			
244726.0	244951.0	3027.105	3029.415	0.04883	0.037538	0.007324	False	6	2	False			
245038.0	245191.0	3030.405	3032.056	0.060427	0.035401	0.012818	False	6	2	False			
245285.0	245626.0	3032.716	3036.347	0.065004	0.030519	0.04181	False	6	2	False			
245732.0	245970.0	3037.336	3039.647	0.033265	0.021363	0.095828	True	6	2	False			
246178.0	246400.0	3041.626	3043.936	0.00885	0.015259	0.137638	True	6	2	False			
246511.0	246784.0	3045.256	3047.896	0.007324	0.009766	0.189215	True	6	2	False			
246906.0	247146.0	3049.218	3051.532	0.00763	0.012818	0.17380299999999999	True	6	2	False			
247232.0	247415.0	3052.187	3054.167	0.009766	0.019227	0.138859	True	6	2	False			
247576.0	247816.0	3055.817	3058.127	0.007935	0.027772	0.079653	True	6	2	False			
247962.0	248095.0	3059.776	3061.096	0.076296	0.039064	0.007019	False	6	3	False			
248185.0	248339.0	3061.757	3063.406	0.084841	0.039674	0.004273	False	6	3	False			
248444.0	248563.0	3064.399	3065.72	0.047304	0.038148	0.003967	False	6	3	False			
248652.0	248826.0	3066.377	3068.357	0.0672935	0.038759	0.003662	False	6	3	False			
248949.0	249090.0	3069.347	3070.997	0.087283	0.039064	0.003662	False	6	3	False			
249174.0	249406.0	3071.658	3073.967	0.015564	0.031434	0.010071	False	6	3	False			
249552.0	249652.0	3075.618	3076.607	0.013428	0.025636	0.0175485	False	6	3	False			
249901.0	250080.0	3078.917	3080.897	0.011597	0.001831	0.364696	True	6	3	False			
250508.0	250621.0	3085.188	3086.177	0.014954	0.000305	0.563066	True	6	3	False			
250708.0	250781.0	3087.169	3087.828	0.014954	0.000305	0.639668	True	6	3	False			
250853.0	250928.0	3088.488	3089.147	0.016175	0.000305	0.672933	True	6	3	False			
251003.0	251086.0	3090.137	3090.798	0.01648	0.000305	0.677511	True	6	3	False			
251164.0	251243.0	3091.787	3092.448	0.015259	0.000305	0.670797	True	6	3	False			
251326.0	251409.0	3093.107	3094.098	0.01587	0.000305	0.671102	True	6	3	False			
251490.0	251576.0	3094.757	3095.747	0.0160225	0.000305	0.6740010000000001	True	6	3	False			
251659.0	251749.0	3096.738	3097.397	0.01648	0.000305	0.6797995	True	6	3	False			
251835.0	251934.0	3098.387	3099.377	0.01587	0.000305	0.679342	True	6	3	False			
252193.0	252271.0	3102.018	3102.678	0.014954	0.000305	0.618305	True	6	3	False			
252346.0	252449.0	3103.34	3104.328	0.012207	0.000305	0.446181	True	6	3	False			
252533.0	252657.0	3105.319	3106.638	0.010376	0.000305	0.3706475	True	6	3	False			
252736.0	252809.0	3107.3	3107.958	0.009461	0.000305	0.336619	True	6	3	False			
255246.0	255330.0	3132.378	3133.368	0.001221	0.000305	0.043031	True	6	3	False			
262750.0	262835.0	3207.623	3208.28	0.004273	0.000305	0.113529	True	6	3	False			
265866.0	265985.0	3238.642	3239.96	0.014649	0.000305	0.537431	True	6	3	False			
266065.0	266246.0	3240.621	3242.601	0.009766	0.033265	0.185858	True	6	3	False			
266321.0	266477.0	3243.262	3244.911	0.050356	0.039064	0.005188	False	7	0	False	MK & PHT	MK	PHT
266478.0	266537.0	3244.911	3245.241	0.049745	0.039369	0.004578	False	7	0	False	MK & PHT	MK	PHT
266589.0	266695.0	3245.901	3246.891	0.050661	0.039369	0.004273	False	7	0	False	MK & PHT	MK	PHT
266743.0	266917.0	3247.551	3249.201	0.050966	0.038759	0.004578	False	7	0	False	MK & PHT	MK	PHT
267000.0	267100.0	3249.861	3250.852	0.024415	0.034791	0.003967	False	7	0	False	MK & PHT	MK	PHT
267241.0	267367.0	3252.501	3253.821	0.010987	0.027467	0.003662	False	7	0	False	MK & PHT	MK	PHT
267428.0	267551.0	3254.151	3255.471	0.010987	0.027161	0.003662	False	7	0	False	MK & PHT	MK	PHT
267712.0	268006.0	3257.121	3260.092	0.01648	0.028993	0.003662	False	7	0	False	MK & PHT	MK	PHT
268124.0	268316.0	3261.082	3263.062	0.018616	0.027467	0.003357	False	7	0	False	MK & PHT	MK	PHT
268473.0	268770.0	3264.712	3267.681	0.02472	0.031434	0.003357	False	7	0	False	MK & PHT	MK	PHT
268884.0	269070.0	3269.001	3270.651	0.023499	0.028382	0.003357	False	7	0	False	MK & PHT	MK	PHT
269199.0	269440.0	3271.972	3274.282	0.017396	0.032044	0.003357	False	7	0	False	MK & PHT	MK	PHT
269583.0	269758.0	3275.933	3277.582	0.028993	0.031434	0.003662	False	7	0	False	MK & PHT	MK	PHT
269789.0	269983.0	3277.912	3279.892	0.029298	0.0312815	0.003967	False	7	0	False	MK & PHT	MK	PHT
270102.0	270352.0	3280.882	3283.522	0.005493	0.021668	0.03296	True	7	0	False	MK & PHT	MK	PHT
270473.0	270560.0	3284.844	3285.502	0.00763	0.002441	0.273141	True	7	0	False	MK & PHT	MK	PHT
270963.0	271172.0	3289.792	3291.772	0.008545	0.000916	0.289315	True	7	0	False	MK & PHT	MK	PHT
271270.0	271489.0	3292.763	3294.743	0.007935	0.010376	0.254219	True	7	0	False	MK & PHT	MK	PHT
271605.0	271735.0	3296.063	3297.383	0.006714	0.032044	0.017396	False	7	1	False	PHT & Inh	PHT	Inh
271749.0	271942.0	3297.383	3299.363	0.006714	0.032044	0.016785	False	7	1	False	PHT & Inh	PHT	Inh
272081.0	272255.0	3300.682	3302.663	0.022889	0.03235	0.003357	False	7	1	False	PHT & Inh	PHT	Inh
272334.0	272609.0	3303.323	3305.961	0.022584	0.032655	0.003052	False	7	1	False	PHT & Inh	PHT	Inh
272768.0	272915.0	3307.611	3309.261	0.022279	0.03357	0.003052	False	7	1	False	PHT & Inh	PHT	Inh
272953.0	273082.0	3309.591	3310.912	0.023194	0.03357	0.003357	False	7	1	False	PHT & Inh	PHT	Inh
273198.0	273362.0	3311.902	3313.552	0.019532	0.03235	0.003357	False	7	1	False	PHT & Inh	PHT	Inh
273485.0	273654.0	3314.872	3316.522	0.027161	0.03296	0.003357	False	7	1	False	PHT & Inh	PHT	Inh
273736.0	274021.0	3317.512	3320.152	0.030824	0.035707	0.003662	False	7	1	False	PHT & Inh	PHT	Inh
274151.0	274340.0	3321.472	3323.453	0.007324	0.007019	0.193793	True	7	1	False	PHT & Inh	PHT	Inh
274446.0	274697.0	3324.442	3327.082	0.011292	0.000916	0.40376	True	7	1	False	PHT & Inh	PHT	Inh
274809.0	275034.0	3328.072	3330.382	0.009766	0.016175	0.191961	True	7	1	False	PHT & Inh	PHT	Inh
275135.0	275256.0	3331.373	3332.692	0.014039	0.035096	0.005188	False	7	2	False	PHT & St	PHT	St
275340.0	275507.0	3333.353	3335.003	0.022889	0.035707	0.003357	False	7	2	False	PHT & St	PHT	St
275591.0	275705.0	3335.992	3336.982	0.062258	0.036927	0.003357	False	7	2	False	PHT & St	PHT	St
275787.0	275902.0	3337.972	3338.962	0.054628	0.039369	0.003357	False	7	2	False	PHT & St	PHT	St
275988.0	276124.0	3339.958	3341.272	0.052187	0.03296	0.003357	False	7	2	False	PHT & St	PHT	St
276206.0	276379.0	3341.932	3343.912	0.04181	0.035401	0.003357	False	7	2	False	PHT & St	PHT	St
276467.0	276593.0	3344.572	3345.893	0.041505	0.035401	0.003357	False	7	2	False	PHT & St	PHT	St
276678.0	276824.0	3346.883	3348.203	0.038453	0.036622	0.003357	False	7	2	False	PHT & St	PHT	St
276908.0	277040.0	3349.193	3350.513	0.031434	0.036622	0.003357	False	7	2	False	PHT & St	PHT	St
277124.0	277382.0	3351.173	3353.813	0.062868	0.039369	0.003662	False	7	2	False	PHT & St	PHT	St
277520.0	277734.0	3355.135	3357.443	0.006409	0.009766	0.155034	True	7	2	False	PHT & St	PHT	St
278208.0	278329.0	3362.063	3363.383	0.006409	0.001221	0.206	True	7	2	False	PHT & St	PHT	St
278414.0	278512.0	3364.043	3365.034	0.006714	0.00061	0.198065	True	7	2	False	PHT & St	PHT	St
278595.0	278737.0	3366.023	3367.344	0.011292	0.000305	0.397656	True	7	2	False	PHT & St	PHT	St
278824.0	279015.0	3368.333	3369.983	0.008545	0.018311	0.178533	True	7	2	False	PHT & St	PHT	St
279120.0	279261.0	3371.303	3372.623	0.021363	0.036622	0.005188	False	7	3	False	MK & Inh	MK	Inh
279341.0	279453.0	3373.284	3374.603	0.062410499999999994	0.04181	0.004578	False	7	3	False	MK & Inh	MK	Inh
279534.0	279681.0	3375.263	3376.913	0.033876	0.036012	0.004273	False	7	3	False	MK & Inh	MK	Inh
279773.0	279993.0	3377.573	3379.883	0.0498975	0.0412	0.004273	False	7	3	False	MK & Inh	MK	Inh
280119.0	280300.0	3381.204	3382.854	0.047609	0.034791	0.004578	False	7	3	False	MK & Inh	MK	Inh
280391.0	280544.0	3383.844	3385.494	0.038148	0.036317	0.004273	False	7	3	False	MK & Inh	MK	Inh
280633.0	280841.0	3386.484	3388.464	0.055849	0.04059	0.004578	False	7	3	False	MK & Inh	MK	Inh
280969.0	281207.0	3389.783	3392.094	0.043641	0.036012	0.004578	False	7	3	False	MK & Inh	MK	Inh
281290.0	281422.0	3392.754	3394.074	0.07004	0.038453	0.005188	False	7	3	False	MK & Inh	MK	Inh
281505.0	281714.0	3395.064	3397.044	0.007324	0.002441	0.234993	True	7	3	False	MK & Inh	MK	Inh
281831.0	281956.0	3398.364	3399.684	0.007019	0.000916	0.207221	True	7	3	False	MK & Inh	MK	Inh
282435.0	282500.0	3404.304	3404.964	0.006104	0.000305	0.195929	True	7	3	False	MK & Inh	MK	Inh
282574.0	282723.0	3405.624	3407.274	0.013733	0.000305	0.499283	True	7	3	False	MK & Inh	MK	Inh
282821.0	282983.0	3408.265	3409.914	0.00763	0.02411	0.124363	True	7	3	False	MK & Inh	MK	Inh
283058.0	283197.0	3410.574	3411.894	0.018921	0.039369	0.005799	False	7	4	False	MK & St	MK	St
283280.0	283495.0	3412.884	3414.864	0.054018	0.043031	0.004578	False	7	4	False	MK & St	MK	St
283619.0	283902.0	3416.185	3419.155	0.053713	0.039369	0.004578	False	7	4	False	MK & St	MK	St
284028.0	284186.0	3420.145	3421.795	0.0944545	0.039064	0.004578	False	7	4	False	MK & St	MK	St
284279.0	284538.0	3422.785	3425.427	0.051271	0.039674	0.004578	False	7	4	False	MK & St	MK	St
284657.0	284822.0	3426.415	3428.065	0.058901	0.037843	0.004883	False	7	4	False	MK & St	MK	St
284917.0	285170.0	3429.055	3431.694	0.051576	0.038453	0.004883	False	7	4	False	MK & St	MK	St
285296.0	285392.0	3433.014	3434.005	0.007019	0.01648	0.054018	True	7	4	False	MK & St	MK	St
285494.0	285697.0	3434.995	3436.975	0.00824	0.001831	0.298776	True	7	4	False	MK & St	MK	St
285812.0	285981.0	3437.965	3439.945	0.008545	0.00061	0.281075	True	7	4	False	MK & St	MK	St
286400.0	286519.0	3443.905	3445.225	0.012513	0.00061	0.451674	True	7	4	False	MK & St	MK	St
286607.0	286744.0	3446.215	3447.536	0.010376	0.021973	0.155034	True	7	4	False	MK & St	MK	St
286815.0	286951.0	3448.195	3449.515	0.02411	0.038148	0.004578	False	7	5	False	St & Inh	St	Inh
287044.0	287189.0	3450.504	3451.826	0.034486	0.036622	0.003662	False	7	5	False	St & Inh	St	Inh
287274.0	287402.0	3452.816	3454.136	0.022584	0.039369	0.003357	False	7	5	False	St & Inh	St	Inh
287487.0	287629.0	3454.795	3456.445	0.026551	0.039979	0.003357	False	7	5	False	St & Inh	St	Inh
287714.0	287816.0	3457.105	3458.095	0.038148	0.039369	0.003357	False	7	5	False	St & Inh	St	Inh
287901.0	288121.0	3459.085	3461.066	0.043947	0.042726	0.003357	False	7	5	False	St & Inh	St	Inh
288247.0	288448.0	3462.386	3464.366	0.029908	0.035707	0.003357	False	7	5	False	St & Inh	St	Inh
288534.0	288673.0	3465.355	3466.675	0.049135	0.040284	0.003357	False	7	5	False	St & Inh	St	Inh
288761.0	288896.0	3467.665	3468.986	0.041505	0.038453	0.003357	False	7	5	False	St & Inh	St	Inh
288975.0	289074.0	3469.646	3470.638	0.036012	0.039064	0.004578	False	7	5	False	St & Inh	St	Inh
289158.0	289299.0	3471.626	3472.946	0.007324	0.006409	0.206915	True	7	5	False	St & Inh	St	Inh
289387.0	289576.0	3473.936	3475.916	0.00885	0.001221	0.32136	True	7	5	False	St & Inh	St	Inh
289686.0	289876.0	3476.906	3478.886	0.011597	0.00061	0.419019	True	7	5	False	St & Inh	St	Inh
289971.0	290146.0	3479.879	3481.525	0.00885	0.018006	0.189825	True	7	5	False	St & Inh	St	Inh
290238.0	290402.0	3482.515	3484.166	0.010071	0.03296	0.006714	False	7	6	False	PHT	PHT	Medium
290485.0	290625.0	3484.825	3486.147	0.031434	0.037538	0.003357	False	7	6	False	PHT	PHT	Medium
290716.0	290864.0	3487.136	3488.787	0.020142	0.036012	0.003052	False	7	6	False	PHT	PHT	Medium
290947.0	291178.0	3489.446	3491.757	0.030213	0.039674	0.003052	False	7	6	False	PHT	PHT	Medium
291289.0	291459.0	3492.747	3494.736	0.045167	0.035401	0.003357	False	7	6	False	PHT	PHT	Medium
291552.0	291685.0	3495.386	3496.706	0.030519	0.034181	0.003052	False	7	6	False	PHT	PHT	Medium
291773.0	291928.0	3497.696	3499.347	0.037843	0.036317	0.003052	False	7	6	False	PHT	PHT	Medium
292009.0	292140.0	3500.006	3501.326	0.048219	0.038148	0.003052	False	7	6	False	PHT	PHT	Medium
292227.0	292423.0	3502.316	3504.297	0.04181	0.038453	0.003052	False	7	6	False	PHT	PHT	Medium
292546.0	292599.0	3505.617	3505.947	0.021058	0.029908	0.003052	False	7	6	False	PHT	PHT	Medium
293128.0	293249.0	3511.226	3512.546	0.006409	0.004883	0.206305	True	7	6	False	PHT	PHT	Medium
293337.0	293500.0	3513.537	3514.857	0.00763	0.001221	0.24781	True	7	6	False	PHT	PHT	Medium
293590.0	293730.0	3515.853	3517.166	0.006409	0.00061	0.187078	True	7	6	False	PHT	PHT	Medium
294040.0	294110.0	3520.466	3521.127	0.0044255	0.00061	0.118412	True	7	6	False	PHT	PHT	Medium
294191.0	294353.0	3521.787	3523.437	0.011292	0.000305	0.401624	True	7	6	False	PHT	PHT	Medium
294448.0	294690.0	3524.427	3526.737	0.009766	0.030213	0.078738	True	7	6	False	PHT	PHT	Medium
294797.0	294992.0	3528.057	3530.037	0.04059	0.035096	0.004883	False	7	7	False	MK	MK	Medium
295091.0	295231.0	3531.027	3532.355	0.072634	0.038453	0.004273	False	7	7	False	MK	MK	Medium
295323.0	295442.0	3533.337	3534.327	0.045473	0.038453	0.004578	False	7	7	False	MK	MK	Medium
295511.0	295609.0	3534.987	3535.977	0.067751	0.038759	0.004273	False	7	7	False	MK	MK	Medium
295700.0	295857.0	3536.967	3538.617	0.061953	0.038148	0.004273	False	7	7	False	MK	MK	Medium
295942.0	296051.0	3539.277	3540.597	0.055544	0.040895	0.004578	False	7	7	False	MK	MK	Medium
296136.0	296260.0	3541.258	3542.578	0.055849	0.039979	0.004273	False	7	7	False	MK	MK	Medium
296339.0	296479.0	3543.237	3544.887	0.027772	0.036622	0.004273	False	7	7	False	MK	MK	Medium
296562.0	296702.0	3545.547	3546.868	0.063173	0.038453	0.004578	False	7	7	False	MK	MK	Medium
296784.0	296888.0	3547.858	3548.847	0.063784	0.039674	0.004883	False	7	7	False	MK	MK	Medium
296971.0	297183.0	3549.837	3551.817	0.0071715	0.005188	0.209662	True	7	7	False	MK	MK	Medium
297275.0	297387.0	3552.807	3553.797	0.007019	0.000916	0.2061525	True	7	7	False	MK	MK	Medium
297820.0	297895.0	3558.088	3559.081	0.003967	0.00061	0.11536	True	7	7	False	MK	MK	Medium
297969.0	298069.0	3559.738	3560.728	0.0068665	0.00061	0.210578	True	7	7	False	MK	MK	Medium
298157.0	298325.0	3561.718	3563.371	0.012513	0.000305	0.468154	True	7	7	False	MK	MK	Medium
298417.0	298565.0	3564.028	3565.678	0.009156	0.022279	0.1301615	True	7	7	False	MK	MK	Medium
298648.0	298789.0	3566.338	3567.988	0.046388	0.039064	0.003662	False	7	8	False	Inh	Inh	Medium
298875.0	299002.0	3568.648	3569.969	0.030824	0.035401	0.003052	False	7	8	False	Inh	Inh	Medium
299091.0	299260.0	3570.958	3572.607	0.043947	0.039674	0.003052	False	7	8	False	Inh	Inh	Medium
299340.0	299418.0	3573.269	3574.258	0.044252	0.040284	0.003052	False	7	8	False	Inh	Inh	Medium
299495.0	299625.0	3574.919	3576.238	0.035096	0.036012	0.003052	False	7	8	False	Inh	Inh	Medium
299713.0	299848.0	3577.228	3578.548	0.04181	0.039369	0.003052	False	7	8	False	Inh	Inh	Medium
299933.0	300084.0	3579.209	3580.858	0.047304	0.039979	0.003052	False	7	8	False	Inh	Inh	Medium
300170.0	300278.0	3581.849	3582.838	0.03708	0.036317	0.003052	False	7	8	False	Inh	Inh	Medium
300364.0	300603.0	3583.498	3586.138	0.048219	0.040895	0.003357	False	7	8	False	Inh	Inh	Medium
300732.0	300888.0	3587.459	3588.779	0.050966	0.035401	0.003967	False	7	8	False	Inh	Inh	Medium
300969.0	301198.0	3589.769	3592.085	0.007019	0.004273	0.23072	True	7	8	False	Inh	Inh	Medium
301306.0	301399.0	3593.069	3594.059	0.006714	0.000916	0.210883	True	7	8	False	Inh	Inh	Medium
301891.0	301981.0	3599.009	3599.669	0.006104	0.00061	0.186773	True	7	8	False	Inh	Inh	Medium
302061.0	302202.0	3600.659	3601.979	0.008545	0.00061	0.283212	True	7	8	False	Inh	Inh	Medium
302292.0	302405.0	3602.968	3603.958	0.012207	0.000305	0.443434	True	7	8	False	Inh	Inh	Medium
302492.0	302644.0	3604.947	3606.598	0.008545	0.021058	0.154424	True	7	8	False	Inh	Inh	Medium
302727.0	302877.0	3607.257	3608.909	0.023804	0.038606	0.004273	False	7	9	False	St	St	Medium
302962.0	303047.0	3609.568	3610.559	0.034181	0.043947	0.003357	False	7	9	False	St	St	Medium
303128.0	303276.0	3611.218	3612.868	0.054018	0.036927	0.003357	False	7	9	False	St	St	Medium
303364.0	303534.0	3613.528	3615.178	0.07355	0.043031	0.003357	False	7	9	False	St	St	Medium
303637.0	303728.0	3616.498	3617.158	0.069887	0.036317	0.003662	False	7	9	False	St	St	Medium
303791.0	303894.0	3617.818	3618.808	0.043031	0.039369	0.003357	False	7	9	False	St	St	Medium
303979.0	304079.0	3619.798	3620.788	0.05768	0.04532	0.003357	False	7	9	False	St	St	Medium
304163.0	304286.0	3621.778	3622.768	0.052187	0.040895	0.003357	False	7	9	False	St	St	Medium
304368.0	304482.0	3623.758	3624.748	0.039979	0.039064	0.003052	False	7	9	False	St	St	Medium
304568.0	304697.0	3625.739	3627.059	0.04059	0.040895	0.003357	False	7	9	False	St	St	Medium
304779.0	304898.0	3627.719	3629.039	0.042726	0.038759	0.003967	False	7	9	False	St	St	Medium
304988.0	305129.0	3630.029	3631.349	0.005799	0.006409	0.130009	True	7	9	False	St	St	Medium
305222.0	305387.0	3632.339	3633.988	0.010376	0.001221	0.406812	True	7	9	False	St	St	Medium
305483.0	305579.0	3634.979	3635.639	0.015564	0.000305	0.653096	True	7	9	False	St	St	Medium
306119.0	306192.0	3641.249	3641.909	0.013123	0.000305	0.561846	True	7	9	False	St	St	Medium
306269.0	306365.0	3642.569	3643.56	0.01587	0.000305	0.674154	True	7	9	False	St	St	Medium
306435.0	306480.0	3644.219	3644.879	0.006714	0.000305	0.305795	True	7	9	False	St	St	Medium
306557.0	306624.0	3645.54	3646.199	0.013428	0.000305	0.580767	True	7	9	False	St	St	Medium
306692.0	306787.0	3646.859	3647.849	0.01587	0.000305	0.679342	True	7	9	False	St	St	Medium
306876.0	306961.0	3648.839	3649.499	0.016175	0.000305	0.677511	True	7	9	False	St	St	Medium
307031.0	307079.0	3650.167	3650.819	0.013123	0.000305	0.5716114999999999	True	7	9	False	St	St	Medium
307103.0	307154.0	3651.149	3651.479	0.014344	0.000305	0.610065	True	7	9	False	St	St	Medium
